Date,Week day,Close,1W,1M,2M,3M,6M,12M
2013-11-06,Wed,0.05,0.06786,0.095,0.13429,0.17857,0.275,0.47571
2013-11-05,Tue,0.05,0.06643,0.09571,0.13429,0.17857,0.275,0.47571
2013-11-04,Mon,0.05143,0.06714,0.09571,0.13357,0.175,0.27357,0.47143
2013-11-01,Fri,0.05,0.065,0.095,0.13214,0.17357,0.27429,0.47143
2013-10-31,Thu,0.15214,0.065,0.09643,0.13571,0.17571,0.28714,0.486
2013-10-30,Wed,0.05286,0.06357,0.095,0.13429,0.17571,0.28857,0.49214
2013-10-29,Tue,0.04786,0.06286,0.09286,0.13286,0.18143,0.28714,0.49671
2013-10-28,Mon,0.04643,0.06429,0.09286,0.13071,0.17571,0.29071,0.49857
2013-10-25,Fri,0.04786,0.06286,0.09286,0.12857,0.17357,0.28857,0.49357
2013-10-24,Thu,0.04571,0.06143,0.08857,0.12357,0.17071,0.28286,0.48643
2013-10-23,Wed,0.04571,0.05857,0.08571,0.11929,0.16786,0.27786,0.47886
2013-10-22,Tue,0.04571,0.05857,0.08571,0.11786,0.16643,0.27786,0.48143
2013-10-21,Mon,0.04571,0.05714,0.085,0.11786,0.16643,0.275,0.48143
2013-10-18,Fri,0.04571,0.05714,0.085,0.11643,0.165,0.27214,0.47571
2013-10-17,Thu,0.04571,0.05714,0.085,0.11643,0.16571,0.27071,0.47929
2013-10-16,Wed,0.04571,0.05714,0.085,0.11643,0.16571,0.27071,0.48429
2013-10-15,Tue,0.04571,0.05714,0.085,0.11643,0.16429,0.26786,0.47857
2013-10-14,Mon,0.04429,0.05714,0.085,0.11643,0.165,0.26929,0.48143
2013-10-11,Fri,0.04571,0.05714,0.08429,0.115,0.16286,0.26786,0.48
2013-10-10,Thu,0.04571,0.05714,0.08429,0.11571,0.16143,0.26786,0.48071
2013-10-09,Wed,0.04429,0.05714,0.085,0.11571,0.16143,0.26786,0.47714
2013-10-08,Tue,0.04429,0.05714,0.085,0.115,0.16071,0.265,0.47429
2013-10-07,Mon,0.04571,0.05714,0.08429,0.11429,0.16,0.26214,0.46786
2013-10-04,Fri,0.04571,0.05571,0.08429,0.11429,0.15929,0.26143,0.46714
2013-10-03,Thu,0.04571,0.05857,0.08429,0.11429,0.15929,0.26071,0.46714
2013-10-02,Wed,0.04571,0.05857,0.08571,0.11429,0.15929,0.26,0.46643
2013-10-01,Tue,0.04571,0.05857,0.08571,0.115,0.15929,0.26286,0.47
2013-09-30,Mon,0.08143,0.05857,0.08571,0.115,0.15929,0.26143,0.46929
2013-09-27,Fri,0.04286,0.05857,0.08571,0.11429,0.15929,0.26143,0.47071
2013-09-26,Thu,0.04143,0.05929,0.08857,0.11429,0.15929,0.26429,0.47071
2013-09-25,Wed,0.04143,0.05643,0.08571,0.11429,0.15714,0.26143,0.47071
2013-09-24,Tue,0.04143,0.05643,0.08571,0.11429,0.155,0.25857,0.465
2013-09-23,Mon,0.04,0.05643,0.08571,0.11429,0.155,0.25929,0.46857
2013-09-20,Fri,0.04,0.05643,0.08571,0.11286,0.15429,0.25643,0.465
2013-09-19,Thu,0.04,0.05286,0.08571,0.11286,0.15429,0.25786,0.465
2013-09-18,Wed,0.04071,0.05286,0.08571,0.11357,0.15429,0.26286,0.47786
2013-09-17,Tue,0.04286,0.05143,0.085,0.11357,0.15429,0.26286,0.47786
2013-09-16,Mon,0.04286,0.05143,0.085,0.11357,0.15429,0.26286,0.475
2013-09-13,Fri,0.04286,0.05143,0.085,0.11357,0.15214,0.26429,0.48071
2013-09-12,Thu,0.04286,0.05143,0.085,0.11357,0.15286,0.26571,0.48
2013-09-11,Wed,0.04286,0.05143,0.085,0.11429,0.155,0.27,0.48357
2013-09-10,Tue,0.04357,0.05143,0.085,0.115,0.15571,0.27,0.485
2013-09-09,Mon,0.04357,0.05286,0.08571,0.115,0.15571,0.27143,0.48286
2013-09-06,Fri,0.04357,0.05286,0.085,0.115,0.15643,0.27214,0.48714
2013-09-05,Thu,0.04357,0.05286,0.085,0.115,0.15643,0.27286,0.49143
2013-09-04,Wed,0.045,0.05286,0.085,0.115,0.15643,0.27214,0.48857
2013-09-03,Tue,0.045,0.05286,0.085,0.115,0.15643,0.27286,0.485
2013-09-02,Mon,0.045,0.05286,0.085,0.11357,0.15643,0.27429,0.485
2013-08-30,Fri,0.05429,0.05286,0.08357,0.11214,0.15357,0.27071,0.47857
2013-08-29,Thu,0.04071,0.05286,0.08357,0.11286,0.15357,0.27143,0.48
2013-08-28,Wed,0.04071,0.05357,0.08214,0.11214,0.15143,0.27,0.47929
2013-08-27,Tue,0.04071,0.05357,0.08214,0.11071,0.15143,0.27,0.48429
2013-08-23,Fri,0.04071,0.05357,0.08214,0.11071,0.15143,0.27071,0.49214
2013-08-22,Thu,0.04071,0.05357,0.08214,0.11071,0.15143,0.26857,0.48643
2013-08-21,Wed,0.04071,0.05286,0.08286,0.11071,0.15143,0.26571,0.47786
2013-08-20,Tue,0.04071,0.05286,0.08214,0.11071,0.15143,0.26571,0.47857
2013-08-19,Mon,0.04071,0.05286,0.08357,0.11071,0.15143,0.26571,0.47857
2013-08-16,Fri,0.04071,0.05286,0.08,0.11071,0.15143,0.265,0.47786
2013-08-15,Thu,0.04071,0.05286,0.08,0.11071,0.15143,0.265,0.47786
2013-08-14,Wed,0.04143,0.05286,0.07929,0.11071,0.15143,0.265,0.47714
2013-08-13,Tue,0.04071,0.05286,0.07929,0.11071,0.15071,0.26214,0.47214
2013-08-12,Mon,0.04071,0.05286,0.07786,0.11071,0.15071,0.26214,0.46643
2013-08-09,Fri,0.04071,0.05286,0.08,0.11429,0.15214,0.26214,0.46786
2013-08-08,Thu,0.04071,0.05286,0.08,0.11429,0.15214,0.26214,0.46714
2013-08-07,Wed,0.04214,0.05286,0.08,0.11429,0.15214,0.26214,0.46571
2013-08-06,Tue,0.045,0.05571,0.08,0.11429,0.15214,0.26429,0.46929
2013-08-05,Mon,0.04357,0.05571,0.08,0.11429,0.15286,0.26357,0.47143
2013-08-02,Fri,0.04357,0.05571,0.08,0.11429,0.15357,0.26429,0.475
2013-08-01,Thu,0.04714,0.05571,0.08,0.11357,0.15286,0.25786,0.46643
2013-07-31,Wed,0.05714,0.05429,0.08,0.11357,0.15214,0.255,0.46643
2013-07-30,Tue,0.04357,0.05429,0.08,0.11357,0.15214,0.25714,0.46714
2013-07-29,Mon,0.045,0.05429,0.08143,0.10857,0.15214,0.25571,0.46429
2013-07-26,Fri,0.045,0.05286,0.08143,0.10857,0.14786,0.25214,0.46571
2013-07-25,Thu,0.045,0.05571,0.08286,0.11143,0.15071,0.26143,0.46786
2013-07-24,Wed,0.045,0.05571,0.08286,0.11286,0.15214,0.26357,0.47143
2013-07-23,Tue,0.04357,0.05643,0.08071,0.11071,0.14929,0.25786,0.46429
2013-07-22,Mon,0.04,0.05286,0.07714,0.10643,0.145,0.25143,0.45429
2013-07-19,Fri,0.03857,0.04929,0.07357,0.10429,0.14214,0.24571,0.44643
2013-07-18,Thu,0.03857,0.04929,0.07357,0.10357,0.14143,0.24571,0.44571
2013-07-17,Wed,0.04,0.04929,0.07357,0.10429,0.14143,0.24714,0.45286
2013-07-16,Tue,0.04,0.05071,0.07357,0.10429,0.14214,0.24714,0.45286
2013-07-15,Mon,0.04143,0.05071,0.07357,0.10357,0.14214,0.24786,0.45286
2013-07-12,Fri,0.04143,0.05071,0.07357,0.10357,0.14214,0.24643,0.45
2013-07-11,Thu,0.04143,0.05071,0.07357,0.10357,0.14214,0.24571,0.45
2013-07-10,Wed,0.04143,0.05071,0.07357,0.10286,0.14071,0.24286,0.44643
2013-07-09,Tue,0.04,0.04929,0.07357,0.10286,0.14071,0.24286,0.44714
2013-07-08,Mon,0.04,0.04929,0.07357,0.10286,0.14071,0.24286,0.44714
2013-07-05,Fri,0.04,0.04857,0.07357,0.10357,0.14143,0.24714,0.45143
2013-07-04,Thu,0.04286,0.05143,0.075,0.11,0.14857,0.26143,0.47286
2013-07-03,Wed,0.03929,0.04857,0.07071,0.11071,0.14857,0.26286,0.47286
2013-07-02,Tue,0.04,0.04571,0.07071,0.11071,0.14857,0.26214,0.47214
2013-07-01,Mon,0.04,0.04571,0.07,0.11071,0.14857,0.26357,0.47429
2013-06-28,Fri,0.12429,0.04857,0.07,0.11,0.14714,0.25929,0.46929
2013-06-27,Thu,0.04,0.04857,0.07143,0.11,0.14714,0.25857,0.46857
2013-06-26,Wed,0.03429,0.04643,0.07643,0.10929,0.14714,0.26643,0.47571
2013-06-25,Tue,0.03429,0.04571,0.06929,0.10857,0.14643,0.26643,0.48786
2013-06-24,Mon,0.03286,0.045,0.06929,0.10786,0.14214,0.26214,0.47643
2013-06-21,Fri,0.03143,0.04357,0.06857,0.10286,0.13786,0.24857,0.46
2013-06-20,Thu,0.03143,0.04286,0.06857,0.10143,0.13429,0.24429,0.45357
2013-06-19,Wed,0.03071,0.03971,0.06786,0.10071,0.13286,0.23714,0.43857
2013-06-18,Tue,0.02929,0.03829,0.06643,0.09857,0.13071,0.23214,0.43286
2013-06-17,Mon,0.02857,0.03829,0.06571,0.09643,0.13,0.23,0.42857
2013-06-14,Fri,0.02857,0.03829,0.06429,0.095,0.12929,0.23143,0.43071
2013-06-13,Thu,0.02857,0.03686,0.06429,0.09571,0.13,0.23071,0.43643
2013-06-12,Wed,0.02857,0.03614,0.06286,0.09643,0.12929,0.22857,0.43857
2013-06-11,Tue,0.02786,0.03757,0.06286,0.09571,0.12643,0.22643,0.43429
2013-06-10,Mon,0.02786,0.03757,0.06,0.09357,0.12286,0.22,0.42357
2013-06-07,Fri,0.02786,0.03757,0.06,0.09214,0.12143,0.21286,0.41857
2013-06-06,Thu,0.02786,0.03686,0.06,0.08857,0.11714,0.19857,0.39929
2013-06-05,Wed,0.025,0.03543,0.06,0.08786,0.11714,0.19857,0.4
2013-06-04,Tue,0.025,0.03543,0.06,0.08786,0.11643,0.20143,0.40286
2013-06-03,Mon,0.02643,0.03614,0.05857,0.08714,0.11571,0.19857,0.39714
2013-05-31,Fri,0.03571,0.03543,0.05786,0.08643,0.115,0.19714,0.39071
2013-05-30,Thu,0.025,0.03543,0.05786,0.08643,0.11571,0.2,0.39714
2013-05-29,Wed,0.025,0.03543,0.05786,0.08643,0.11571,0.19857,0.39429
2013-05-28,Tue,0.025,0.03614,0.05786,0.08643,0.11429,0.19643,0.385
2013-05-24,Fri,0.025,0.03543,0.05786,0.08643,0.11643,0.19786,0.385
2013-05-23,Thu,0.02357,0.03543,0.05786,0.08643,0.11571,0.195,0.375
2013-05-22,Wed,0.02214,0.03543,0.05786,0.08643,0.11571,0.19786,0.37643
2013-05-21,Tue,0.02357,0.03614,0.05714,0.09071,0.11714,0.19571,0.375
2013-05-20,Mon,0.02357,0.03614,0.05714,0.09071,0.11714,0.19571,0.37143
2013-05-17,Fri,0.02357,0.03471,0.05643,0.09071,0.11714,0.195,0.37143
2013-05-16,Thu,0.02357,0.03471,0.05643,0.09286,0.12,0.2,0.38286
2013-05-15,Wed,0.02357,0.03471,0.05714,0.09357,0.12214,0.20357,0.38929
2013-05-14,Tue,0.02357,0.03471,0.05714,0.09357,0.12286,0.20357,0.39
2013-05-13,Mon,0.02357,0.03471,0.06,0.09357,0.12214,0.20357,0.39
2013-05-10,Fri,0.02357,0.034,0.05857,0.09357,0.12143,0.20143,0.38857
2013-05-09,Thu,0.02357,0.034,0.05857,0.09357,0.12143,0.20071,0.38643
2013-05-08,Wed,0.02357,0.034,0.05857,0.09357,0.12143,0.20071,0.39
2013-05-07,Tue,0.02357,0.03543,0.05857,0.09357,0.12214,0.19857,0.38786
2013-05-03,Fri,0.02357,0.03543,0.05857,0.09357,0.12143,0.19929,0.38857
2013-05-02,Thu,0.02357,0.03543,0.05929,0.095,0.12214,0.20643,0.39857
2013-05-01,Wed,0.02786,0.03543,0.05929,0.095,0.12286,0.20714,0.39857
2013-04-30,Tue,0.02786,0.03543,0.05929,0.095,0.12286,0.20857,0.39857
2013-04-29,Mon,0.02357,0.03543,0.06,0.095,0.12286,0.20857,0.39857
2013-04-26,Fri,0.02357,0.03543,0.06143,0.095,0.125,0.21071,0.40071
2013-04-25,Thu,0.02357,0.03543,0.06071,0.095,0.12214,0.21071,0.40214
2013-04-24,Wed,0.02357,0.03543,0.06,0.095,0.12214,0.21286,0.40429
2013-04-23,Tue,0.02357,0.03543,0.06071,0.09571,0.125,0.21429,0.40643
2013-04-22,Mon,0.02357,0.03543,0.06071,0.09643,0.12929,0.22,0.41286
2013-04-19,Fri,0.02357,0.03543,0.06071,0.09643,0.13071,0.22,0.41071
2013-04-18,Thu,0.02357,0.03543,0.06071,0.09643,0.13071,0.22,0.41214
2013-04-17,Wed,0.02357,0.03543,0.06214,0.09786,0.13286,0.22214,0.41929
2013-04-16,Tue,0.02357,0.03543,0.06071,0.09786,0.13071,0.22214,0.41714
2013-04-15,Mon,0.02357,0.03543,0.06071,0.09786,0.12929,0.22143,0.41714
2013-04-12,Fri,0.02357,0.03543,0.06071,0.09714,0.12929,0.22143,0.41786
2013-04-11,Thu,0.02357,0.03614,0.06,0.09786,0.13,0.22286,0.42143
2013-04-10,Wed,0.02357,0.03614,0.06,0.09929,0.13,0.22357,0.42143
2013-04-09,Tue,0.02357,0.034,0.06214,0.09929,0.13071,0.22357,0.42143
2013-04-08,Mon,0.02357,0.034,0.06143,0.09929,0.12929,0.22214,0.41714
2013-04-05,Fri,0.02357,0.034,0.06143,0.09929,0.12857,0.22143,0.41571
2013-04-04,Thu,0.02357,0.034,0.06071,0.1,0.13071,0.22786,0.42429
2013-04-03,Wed,0.02357,0.034,0.06071,0.1,0.12929,0.22786,0.42286
2013-04-02,Tue,0.02357,0.034,0.06143,0.1,0.13143,0.22714,0.42643
2013-03-28,Thu,0.02643,0.034,0.06143,0.09857,0.13071,0.225,0.42786
2013-03-27,Wed,0.02214,0.034,0.06143,0.1,0.13214,0.22643,0.42929
2013-03-26,Tue,0.02214,0.034,0.06071,0.1,0.13357,0.22714,0.43286
2013-03-25,Mon,0.01929,0.034,0.06071,0.1,0.13429,0.22857,0.43357
2013-03-22,Fri,0.02071,0.03471,0.06143,0.10214,0.13714,0.23286,0.44071
2013-03-21,Thu,0.02,0.03186,0.06,0.09929,0.13286,0.22857,0.43571
2013-03-20,Wed,0.01929,0.03186,0.06,0.09929,0.13214,0.22857,0.43571
2013-03-19,Tue,0.01929,0.03043,0.05929,0.09357,0.13,0.22643,0.43286
2013-03-18,Mon,0.01857,0.029,0.05786,0.09286,0.12857,0.22286,0.42929
2013-03-15,Fri,0.01857,0.02971,0.05786,0.09286,0.12714,0.22429,0.43214
2013-03-14,Thu,0.01857,0.02971,0.05929,0.09286,0.12714,0.22571,0.43214
2013-03-13,Wed,0.01857,0.02829,0.05786,0.09143,0.12571,0.22571,0.43214
2013-03-12,Tue,0.01857,0.02686,0.05714,0.09143,0.12571,0.22571,0.43143
2013-03-11,Mon,0.01857,0.02686,0.05714,0.09143,0.12643,0.22714,0.43
2013-03-08,Fri,0.01857,0.02686,0.05571,0.09,0.12571,0.22571,0.43
2013-03-07,Thu,0.01786,0.02686,0.05571,0.09,0.12357,0.22286,0.42643
2013-03-06,Wed,0.01786,0.02686,0.05571,0.09,0.12429,0.225,0.43
2013-03-05,Tue,0.01857,0.02686,0.05571,0.09071,0.12429,0.225,0.43143
2013-03-04,Mon,0.01857,0.02686,0.05571,0.09071,0.12429,0.22786,0.43214
2013-03-01,Fri,0.01857,0.02757,0.05571,0.09214,0.12643,0.23143,0.43714
2013-02-28,Thu,0.01857,0.02757,0.05571,0.09429,0.13,0.23571,0.44571
2013-02-27,Wed,0.01714,0.02757,0.05571,0.09286,0.12857,0.23714,0.44786
2013-02-26,Tue,0.01714,0.02757,0.05571,0.09429,0.13071,0.24,0.45286
2013-02-25,Mon,0.01714,0.02757,0.05571,0.095,0.13286,0.24357,0.46143
2013-02-22,Fri,0.01714,0.02757,0.05571,0.09714,0.13857,0.25429,0.46857
2013-02-21,Thu,0.01714,0.02757,0.05571,0.09857,0.14143,0.25714,0.47071
2013-02-20,Wed,0.01714,0.02829,0.05571,0.09857,0.14143,0.25714,0.47071
2013-02-19,Tue,0.01714,0.02971,0.05571,0.09857,0.14,0.25571,0.46929
2013-02-18,Mon,0.01714,0.02829,0.05571,0.09857,0.14143,0.25571,0.47071
2013-02-15,Fri,0.01714,0.02829,0.05571,0.09857,0.14214,0.25786,0.47429
2013-02-14,Thu,0.01714,0.02829,0.05571,0.09929,0.145,0.26286,0.47929
2013-02-13,Wed,0.01714,0.02829,0.05571,0.10143,0.14786,0.265,0.485
2013-02-12,Tue,0.01714,0.02829,0.05571,0.10214,0.14929,0.26429,0.48214
2013-02-11,Mon,0.01714,0.02757,0.055,0.10143,0.14857,0.26357,0.48714
2013-02-08,Fri,0.01714,0.02757,0.055,0.10214,0.15,0.26714,0.49071
2013-02-07,Thu,0.01714,0.02829,0.05571,0.10357,0.15357,0.27429,0.49929
2013-02-06,Wed,0.01714,0.02829,0.05571,0.10429,0.15357,0.27429,0.49929
2013-02-05,Tue,0.01714,0.02829,0.05571,0.105,0.15429,0.275,0.5
2013-02-04,Mon,0.01714,0.02971,0.05571,0.105,0.15429,0.275,0.50143
2013-02-01,Fri,0.01714,0.02971,0.05571,0.10714,0.15571,0.28,0.50857
2013-01-31,Thu,0.015,0.02686,0.05571,0.105,0.15214,0.27571,0.49857
2013-01-30,Wed,0.01643,0.02614,0.055,0.10286,0.14929,0.27429,0.50143
2013-01-29,Tue,0.01357,0.024,0.055,0.09929,0.14714,0.27071,0.49357
2013-01-28,Mon,0.01357,0.024,0.05429,0.09929,0.145,0.26643,0.49143
2013-01-25,Fri,0.01357,0.024,0.05286,0.09571,0.13857,0.25429,0.47143
2013-01-24,Thu,0.01357,0.024,0.05286,0.09714,0.13643,0.24929,0.46429
2013-01-23,Wed,0.01357,0.024,0.05571,0.09786,0.13429,0.24714,0.46357
2013-01-22,Tue,0.01357,0.024,0.05429,0.09714,0.135,0.24786,0.46714
2013-01-21,Mon,0.01357,0.024,0.05429,0.09714,0.13429,0.24786,0.46857
2013-01-18,Fri,0.01357,0.024,0.05571,0.09857,0.14071,0.25,0.47214
2013-01-17,Thu,0.01357,0.024,0.05429,0.09571,0.13786,0.24071,0.46429
2013-01-16,Wed,0.01357,0.024,0.05357,0.095,0.13286,0.23286,0.45571
2013-01-15,Tue,0.01357,0.024,0.05357,0.09786,0.13714,0.23786,0.45786
2013-01-14,Mon,0.01357,0.024,0.05571,0.10071,0.13714,0.23571,0.45643
2013-01-11,Fri,0.01357,0.024,0.05286,0.09714,0.13214,0.22929,0.44929
2013-01-10,Thu,0.01357,0.024,0.05143,0.09357,0.125,0.22214,0.44
2013-01-09,Wed,0.01357,0.024,0.05286,0.09571,0.12857,0.225,0.44214
2013-01-08,Tue,0.01357,0.024,0.05286,0.09643,0.12929,0.22571,0.44357
2013-01-07,Mon,0.01357,0.024,0.05286,0.09714,0.12929,0.22643,0.44429
2013-01-04,Fri,0.01357,0.024,0.05286,0.09929,0.13071,0.22714,0.44714
2013-01-03,Thu,0.01357,0.02329,0.05214,0.09857,0.12857,0.22214,0.44071
2013-01-02,Wed,0.01357,0.02329,0.05214,0.09857,0.12857,0.22143,0.44
